ID,municipality,trust_police,govt_responsive,ideology,govt_pride,self_efficacy_political,trust_military,trust_supreme_court,support_political_system
respondent_1560,municipality_011,5,1,3,1,4,4,6,2
respondent_1561,municipality_101,7,2,10,6,1,6,7,6
respondent_1562,municipality_026,5,3,3,3,4,4,3,4
respondent_1563,municipality_011,6,2,9,2,4,6,6,4
respondent_1564,municipality_098,2,2,5,2,4,3,4,3
respondent_1565,municipality_034,4,4,10,4,2,7,2,4
respondent_1566,municipality_063,7,4,6,1,4,6,4,5
respondent_1567,municipality_093,4,3,5,7,2,7,5,5
respondent_1568,municipality_095,1,1,3,1,4,1,3,2
respondent_1569,municipality_010,5,3,7,5,3,6,6,5
respondent_1570,municipality_098,5,4,10,3,3,6,5,5
respondent_1571,municipality_034,4,1,10,1,2,4,3,1
respondent_1572,municipality_051,1,5,1,2,4,7,7,7
respondent_1573,municipality_004,3,5,7,3,2,2,3,3
respondent_1574,municipality_087,6,4,6,5,1,6,5,5
respondent_1575,municipality_038,6,2,1,2,3,7,7,6
respondent_1576,municipality_028,6,5,9,2,3,6,5,4
respondent_1577,municipality_064,5,7,1,1,1,3,7,2
respondent_1578,municipality_059,1,1,4,1,3,6,2,3
respondent_1579,municipality_075,4,4,7,1,4,5,3,1
respondent_1580,municipality_011,7,4,9,5,4,5,2,7
respondent_1581,municipality_095,1,1,10,1,2,3,4,1
respondent_1582,municipality_020,6,5,5,3,3,6,5,3
respondent_1583,municipality_046,6,1,4,5,3,6,5,3
respondent_1584,municipality_087,7,5,10,3,1,7,6,7
respondent_1585,municipality_032,7,1,10,7,4,7,7,5
respondent_1586,municipality_060,7,7,10,7,4,7,7,5
respondent_1587,municipality_047,3,4,4,3,3,6,5,4
respondent_1588,municipality_023,4,1,10,1,2,5,3,1
respondent_1589,municipality_030,4,3,6,1,4,4,3,6
respondent_1590,municipality_046,4,3,6,5,3,5,6,6
respondent_1591,municipality_057,7,5,10,7,3,7,1,4
respondent_1592,municipality_060,4,1,1,2,3,7,2,1
respondent_1593,municipality_091,1,5,6,2,4,1,4,2
respondent_1594,municipality_035,7,7,1,6,4,1,2,7
respondent_1595,municipality_063,4,5,7,3,3,6,6,6
respondent_1596,municipality_030,6,1,10,5,3,2,6,7
respondent_1597,municipality_045,2,5,5,2,4,5,3,1
respondent_1598,municipality_042,1,6,5,1,3,1,7,7
respondent_1599,municipality_091,7,1,8,4,3,6,5,6
respondent_1600,municipality_023,4,1,10,1,2,5,3,1
respondent_1601,municipality_084,7,5,8,7,3,7,7,7
respondent_1602,municipality_083,5,1,1,7,2,4,1,7
respondent_1603,municipality_041,2,4,5,2,3,4,4,4
respondent_1604,municipality_026,7,4,2,1,4,7,1,3
respondent_1605,municipality_018,7,6,7,7,3,7,6,7
respondent_1606,municipality_096,1,7,9,4,3,7,5,6
respondent_1607,municipality_059,4,7,10,7,4,5,5,5
respondent_1608,municipality_056,7,1,2,7,3,7,1,7
respondent_1609,municipality_074,2,5,4,2,3,7,3,4
respondent_1610,municipality_032,6,5,7,5,3,6,6,5
respondent_1611,municipality_006,4,2,5,1,3,4,3,1
respondent_1612,municipality_009,4,1,2,6,4,7,3,2
respondent_1613,municipality_101,4,3,5,4,4,5,4,4
respondent_1614,municipality_031,4,5,10,1,4,7,1,1
respondent_1615,municipality_102,5,7,2,5,4,7,5,7
respondent_1616,municipality_056,3,3,9,2,3,7,7,4
respondent_1617,municipality_026,7,3,3,3,3,7,5,3
respondent_1618,municipality_028,2,3,1,2,4,7,5,2
respondent_1619,municipality_016,6,4,8,4,1,6,4,5
respondent_1620,municipality_014,3,1,10,1,4,7,6,2
respondent_1621,municipality_084,6,2,1,7,3,6,5,1
respondent_1622,municipality_075,7,2,8,1,3,7,1,1
respondent_1623,municipality_055,5,3,10,5,3,2,3,6
respondent_1624,municipality_101,5,1,1,1,2,3,3,1
respondent_1625,municipality_046,4,4,7,3,3,6,7,7
respondent_1626,municipality_045,7,3,10,7,4,7,7,5
respondent_1627,municipality_086,1,2,2,1,3,5,2,2
respondent_1628,municipality_082,7,3,10,1,3,7,7,1
respondent_1629,municipality_083,3,1,5,1,4,3,1,2
respondent_1630,municipality_060,4,1,1,2,3,7,2,1
respondent_1631,municipality_057,7,3,5,4,2,7,5,5
respondent_1632,municipality_074,7,7,10,1,3,7,7,7
respondent_1633,municipality_078,4,1,8,4,4,5,3,5
respondent_1634,municipality_023,2,2,7,1,3,3,2,1
respondent_1635,municipality_013,4,5,9,1,2,6,6,2
respondent_1636,municipality_027,2,2,5,1,4,2,1,1
respondent_1637,municipality_027,5,2,5,2,1,7,6,3
respondent_1638,municipality_031,6,2,9,1,3,5,3,6
respondent_1639,municipality_056,3,3,9,2,3,7,7,4
respondent_1640,municipality_053,7,3,4,3,4,5,4,3
respondent_1641,municipality_045,7,1,9,7,4,2,6,3
respondent_1642,municipality_053,5,2,5,3,2,6,6,5
respondent_1643,municipality_020,6,5,5,3,3,6,5,3
respondent_1644,municipality_037,1,7,4,1,3,1,1,6
respondent_1645,municipality_060,2,1,2,2,4,1,2,3
respondent_1646,municipality_086,3,1,5,2,4,5,7,1
respondent_1647,municipality_095,1,2,5,1,3,1,4,2
respondent_1648,municipality_067,1,6,8,3,3,1,4,7
respondent_1649,municipality_002,5,4,8,5,3,5,4,6
respondent_1650,municipality_006,7,6,5,1,4,7,1,7
respondent_1651,municipality_015,5,1,5,4,3,5,3,4
respondent_1652,municipality_023,7,1,10,7,3,7,7,6
respondent_1653,municipality_098,4,1,6,2,2,2,3,1
respondent_1654,municipality_040,4,5,6,3,3,5,4,4
respondent_1655,municipality_048,6,3,7,1,4,7,4,2
respondent_1656,municipality_016,6,3,3,2,2,6,4,4
respondent_1657,municipality_053,3,5,7,1,3,1,2,1
respondent_1658,municipality_076,2,2,2,1,3,2,1,1
respondent_1659,municipality_018,6,5,5,5,3,7,5,6
respondent_1660,municipality_095,5,6,10,1,3,7,3,4
respondent_1661,municipality_089,3,6,5,6,1,7,6,5
respondent_1662,municipality_026,5,2,6,4,3,5,6,3
respondent_1663,municipality_095,5,6,10,1,3,7,3,4
respondent_1664,municipality_063,6,5,10,7,3,7,6,7
respondent_1665,municipality_072,3,1,5,1,3,7,4,5
respondent_1666,municipality_057,7,7,2,7,1,7,7,4
respondent_1667,municipality_002,5,7,9,5,3,7,3,7
respondent_1668,municipality_037,5,3,10,1,3,6,6,4
respondent_1669,municipality_012,6,2,3,2,3,5,4,5
respondent_1670,municipality_057,5,1,7,1,3,6,5,1
respondent_1671,municipality_098,5,4,10,3,3,6,5,5
respondent_1672,municipality_016,5,4,5,6,4,7,6,4
respondent_1673,municipality_032,6,5,8,5,2,7,6,5
respondent_1674,municipality_062,7,5,8,6,1,7,6,7
respondent_1675,municipality_005,4,4,6,5,4,6,7,7
respondent_1676,municipality_041,7,4,5,1,3,4,2,1
respondent_1677,municipality_022,5,6,10,3,3,7,3,5
respondent_1678,municipality_005,2,3,3,3,3,3,4,3
respondent_1679,municipality_023,3,3,5,2,4,6,7,2
respondent_1680,municipality_087,6,4,6,5,1,6,5,5
respondent_1681,municipality_002,5,6,6,4,3,5,5,5
respondent_1682,municipality_044,7,5,5,4,2,7,7,7
respondent_1683,municipality_078,5,3,5,1,2,5,6,4
respondent_1684,municipality_105,6,1,8,4,3,5,5,5
respondent_1685,municipality_023,7,1,10,7,3,7,7,6
respondent_1686,municipality_057,5,6,5,6,2,6,7,6
respondent_1687,municipality_015,6,4,6,3,4,6,5,5
respondent_1688,municipality_011,3,1,3,4,4,1,2,3
respondent_1689,municipality_045,7,3,10,7,4,7,7,5
respondent_1690,municipality_052,5,5,1,5,3,6,6,2
respondent_1691,municipality_039,5,2,3,2,2,6,1,2
respondent_1692,municipality_028,7,3,5,1,3,7,2,3
respondent_1693,municipality_031,7,5,10,1,4,7,1,7
respondent_1694,municipality_056,1,3,4,1,4,3,5,4
respondent_1695,municipality_067,5,5,4,6,3,7,4,3
respondent_1696,municipality_095,5,4,1,2,3,5,3,3
respondent_1697,municipality_011,1,1,1,7,4,7,1,1
respondent_1698,municipality_095,1,2,5,1,3,1,4,2
respondent_1699,municipality_030,3,3,5,3,4,4,4,3
respondent_1700,municipality_105,7,5,9,6,3,7,7,5
respondent_1701,municipality_063,2,1,3,1,3,1,1,1
respondent_1702,municipality_043,7,1,10,7,4,7,7,7
respondent_1703,municipality_038,3,5,5,2,3,6,5,4
respondent_1704,municipality_021,1,1,3,1,1,2,5,1
respondent_1705,municipality_027,5,3,6,1,2,6,3,4
respondent_1706,municipality_075,7,1,6,3,2,7,4,5
respondent_1707,municipality_100,7,5,10,2,3,7,7,7
respondent_1708,municipality_081,6,5,7,4,4,7,6,4
respondent_1709,municipality_082,1,1,5,3,3,1,1,1
respondent_1710,municipality_020,1,4,10,3,4,5,4,4
respondent_1711,municipality_048,2,2,2,2,3,6,3,4
respondent_1712,municipality_045,5,1,8,7,3,7,5,7
respondent_1713,municipality_050,1,1,10,1,1,2,2,1
respondent_1714,municipality_063,4,1,5,1,2,4,3,2
respondent_1715,municipality_066,7,5,5,1,4,7,1,3
respondent_1716,municipality_025,6,2,3,2,3,5,2,1
respondent_1717,municipality_014,4,3,5,1,3,3,4,1
respondent_1718,municipality_074,1,2,5,1,3,2,7,1
respondent_1719,municipality_029,7,4,5,6,4,7,7,5
respondent_1720,municipality_032,5,3,10,2,4,6,4,2
respondent_1721,municipality_028,2,3,1,2,4,7,5,2
respondent_1722,municipality_104,3,4,6,3,4,3,4,4
respondent_1723,municipality_086,2,2,3,3,4,1,2,4
respondent_1724,municipality_041,4,1,7,5,2,5,5,6
respondent_1725,municipality_003,3,3,5,3,3,5,3,3
respondent_1726,municipality_088,3,6,9,4,3,7,6,4
respondent_1727,municipality_069,6,3,5,1,4,5,4,2
respondent_1728,municipality_091,7,3,7,1,4,6,3,3
respondent_1729,municipality_034,5,4,10,2,3,7,1,6
respondent_1730,municipality_085,7,5,8,7,4,7,3,4
respondent_1731,municipality_063,6,3,4,1,2,6,4,3
respondent_1732,municipality_019,7,5,8,1,1,6,3,6
respondent_1733,municipality_010,5,3,7,5,3,6,6,5
respondent_1734,municipality_090,4,1,10,1,4,3,1,1
respondent_1735,municipality_065,3,2,5,2,3,4,4,4
respondent_1736,municipality_014,1,1,3,1,3,5,3,4
respondent_1737,municipality_024,6,5,6,2,2,5,4,2
respondent_1738,municipality_064,4,1,8,3,3,5,4,4
respondent_1739,municipality_065,6,7,3,4,1,7,6,5
respondent_1740,municipality_098,7,7,5,7,1,6,7,5
respondent_1741,municipality_033,4,1,6,2,3,5,3,3
respondent_1742,municipality_063,4,1,5,1,2,4,3,2
respondent_1743,municipality_104,6,5,3,4,3,1,2,1
respondent_1744,municipality_023,5,4,8,4,1,6,3,3
respondent_1745,municipality_102,5,7,2,2,4,6,6,7
respondent_1746,municipality_028,4,5,8,2,4,7,2,5
respondent_1747,municipality_033,1,1,5,3,2,1,1,7
respondent_1748,municipality_040,4,5,6,3,3,5,4,4
respondent_1749,municipality_002,4,1,5,3,4,4,5,3
respondent_1750,municipality_016,1,1,7,1,3,1,2,1
respondent_1751,municipality_102,3,6,1,5,3,4,2,5
respondent_1752,municipality_030,7,6,10,5,3,7,4,7
respondent_1753,municipality_003,3,3,7,4,3,6,6,5
respondent_1754,municipality_096,1,7,2,1,3,7,1,7
respondent_1755,municipality_076,4,1,9,2,3,7,1,3
respondent_1756,municipality_097,6,2,5,4,2,6,2,4
respondent_1757,municipality_028,4,1,10,1,3,4,4,1
respondent_1758,municipality_028,7,7,3,2,4,1,1,1
respondent_1759,municipality_003,5,4,4,3,4,5,6,6
respondent_1760,municipality_081,7,6,10,2,4,1,6,6
respondent_1761,municipality_086,5,2,4,3,2,5,1,2
respondent_1762,municipality_036,2,3,7,4,3,7,3,4
respondent_1763,municipality_062,2,7,10,1,4,7,6,4
respondent_1764,municipality_030,4,5,7,3,4,2,6,7
respondent_1765,municipality_011,5,1,3,1,4,4,6,2
respondent_1766,municipality_107,5,1,10,1,1,7,5,5
respondent_1767,municipality_021,5,1,5,6,3,6,5,5
respondent_1768,municipality_063,3,3,8,2,3,4,4,4
respondent_1769,municipality_105,2,2,3,5,1,2,2,7
respondent_1770,municipality_035,1,1,2,6,4,1,4,2
respondent_1771,municipality_016,6,3,3,5,3,3,5,4
respondent_1772,municipality_028,4,3,1,3,3,7,7,6
respondent_1773,municipality_032,7,1,10,7,4,7,7,5
respondent_1774,municipality_061,3,6,5,5,3,7,2,6
respondent_1775,municipality_051,1,7,1,1,3,7,7,7
respondent_1776,municipality_030,1,7,10,1,1,7,1,1
respondent_1777,municipality_037,4,3,7,5,1,5,3,6
respondent_1778,municipality_077,4,6,4,4,3,5,6,5
respondent_1779,municipality_061,7,2,1,3,1,6,1,7
respondent_1780,municipality_086,6,2,5,4,4,4,5,3
respondent_1781,municipality_098,5,4,1,4,4,5,4,5
respondent_1782,municipality_009,3,1,5,1,2,4,3,1
respondent_1783,municipality_014,4,3,5,1,3,3,4,1
respondent_1784,municipality_063,4,5,7,3,3,6,6,6
respondent_1785,municipality_030,3,3,5,5,3,5,4,6
respondent_1786,municipality_060,7,6,1,2,3,7,3,3
respondent_1787,municipality_055,4,7,4,3,4,6,3,5
respondent_1788,municipality_018,2,2,5,2,4,6,2,2
respondent_1789,municipality_090,6,3,4,3,2,5,5,4
respondent_1790,municipality_091,1,5,6,2,4,1,4,2
respondent_1791,municipality_093,7,4,5,4,4,7,6,4
respondent_1792,municipality_054,5,6,10,5,3,6,6,7
respondent_1793,municipality_101,3,4,10,2,3,3,5,6
respondent_1794,municipality_082,5,2,5,4,4,3,4,6
respondent_1795,municipality_019,4,2,3,1,3,3,2,2
respondent_1796,municipality_082,1,7,5,3,4,7,1,6
respondent_1797,municipality_077,1,2,9,1,2,3,2,1
respondent_1798,municipality_066,3,3,6,1,4,1,5,4
respondent_1799,municipality_039,7,4,4,1,1,7,7,1
respondent_1800,municipality_086,7,5,10,4,3,6,1,5
respondent_1801,municipality_058,5,1,5,1,4,5,3,3
respondent_1802,municipality_004,7,5,9,7,4,7,7,7
respondent_1803,municipality_095,3,4,4,3,4,6,5,3
respondent_1804,municipality_079,5,4,4,3,3,5,4,4
respondent_1805,municipality_017,7,7,2,1,3,7,3,1
respondent_1806,municipality_058,1,1,10,1,4,7,1,1
respondent_1807,municipality_077,7,2,3,6,4,5,3,4
respondent_1808,municipality_035,7,4,1,7,1,7,7,7
respondent_1809,municipality_055,3,6,9,3,3,2,2,5
respondent_1810,municipality_044,6,3,5,5,3,6,7,4
respondent_1811,municipality_062,2,4,6,4,4,6,3,3
respondent_1812,municipality_029,4,3,10,3,3,4,3,3
respondent_1813,municipality_007,7,6,9,1,2,7,7,3
respondent_1814,municipality_084,7,5,8,7,3,7,7,7
respondent_1815,municipality_079,5,1,9,5,4,1,1,2
respondent_1816,municipality_105,2,2,3,5,1,2,2,7
respondent_1817,municipality_097,5,5,5,6,2,6,6,5
respondent_1818,municipality_030,3,4,10,5,3,6,5,2
respondent_1819,municipality_052,7,7,10,6,1,7,7,1
respondent_1820,municipality_052,7,7,10,6,1,7,7,1
respondent_1821,municipality_049,4,4,1,2,1,4,4,7
respondent_1822,municipality_059,2,1,3,1,2,7,5,1
respondent_1823,municipality_031,4,2,5,1,3,7,4,3
respondent_1824,municipality_063,6,5,10,7,3,7,6,7
respondent_1825,municipality_066,5,6,9,5,3,6,4,4
respondent_1826,municipality_086,2,1,8,2,4,3,1,3
respondent_1827,municipality_018,1,1,5,4,3,4,4,2
respondent_1828,municipality_085,4,7,8,5,3,7,7,7
respondent_1829,municipality_107,4,1,3,1,4,1,1,1
respondent_1830,municipality_105,4,4,10,1,2,5,4,2
respondent_1831,municipality_045,6,3,2,2,4,5,6,3
respondent_1832,municipality_086,2,2,10,2,3,7,2,2
respondent_1833,municipality_048,7,6,8,6,3,7,7,7
respondent_1834,municipality_011,3,1,3,4,4,1,2,3
respondent_1835,municipality_094,1,4,1,1,3,3,1,1
respondent_1836,municipality_074,5,4,10,7,3,7,6,5
respondent_1837,municipality_028,6,5,9,2,3,6,5,4
respondent_1838,municipality_050,1,1,6,1,2,5,7,4
respondent_1839,municipality_083,3,3,7,3,3,6,6,4
respondent_1840,municipality_070,5,2,3,6,4,5,3,2
respondent_1841,municipality_045,7,3,10,7,4,7,7,5
respondent_1842,municipality_063,7,3,5,7,3,7,5,7
respondent_1843,municipality_031,5,3,4,4,3,6,5,6
respondent_1844,municipality_094,2,1,2,3,3,1,1,2
respondent_1845,municipality_094,7,6,9,4,2,7,3,7
respondent_1846,municipality_063,4,2,5,1,3,6,4,1
respondent_1847,municipality_040,2,1,6,2,4,4,4,3
respondent_1848,municipality_046,4,3,6,5,3,5,6,6
respondent_1849,municipality_002,5,6,6,4,3,5,5,5
respondent_1850,municipality_063,3,2,6,3,4,5,5,3
respondent_1851,municipality_059,2,1,3,2,4,7,3,3
respondent_1852,municipality_014,5,1,10,1,1,1,6,7
respondent_1853,municipality_023,4,2,9,2,3,7,6,7
respondent_1854,municipality_026,7,3,3,3,3,7,5,3
respondent_1855,municipality_064,5,3,5,2,3,7,5,3
respondent_1856,municipality_037,5,6,7,3,4,7,2,1
respondent_1857,municipality_042,1,3,5,3,3,5,6,2
respondent_1858,municipality_059,1,1,5,1,4,5,4,2
respondent_1859,municipality_005,4,1,10,3,4,1,7,2
respondent_1860,municipality_085,7,7,1,1,3,7,7,1
respondent_1861,municipality_014,1,7,9,1,1,1,1,1
respondent_1862,municipality_107,6,2,9,2,2,6,2,2
respondent_1863,municipality_096,7,7,10,7,2,7,7,7
respondent_1864,municipality_030,6,2,3,2,4,6,3,5
respondent_1865,municipality_103,5,5,6,2,3,6,6,6
respondent_1866,municipality_063,4,3,10,3,4,4,4,3
respondent_1867,municipality_005,3,1,8,1,3,5,1,1
respondent_1868,municipality_058,3,1,10,2,4,6,4,5
respondent_1869,municipality_022,4,1,10,5,1,7,7,6
respondent_1870,municipality_063,1,1,1,1,4,3,2,1
respondent_1871,municipality_043,5,5,8,6,3,6,6,6
respondent_1872,municipality_048,7,4,4,4,3,6,5,5
respondent_1873,municipality_012,4,5,10,1,4,7,5,2
respondent_1874,municipality_008,3,1,3,1,2,3,3,1
respondent_1875,municipality_059,2,1,5,3,1,7,6,3
respondent_1876,municipality_063,2,1,7,1,4,4,2,1
respondent_1877,municipality_031,5,3,4,4,3,6,5,6
respondent_1878,municipality_055,7,1,2,2,4,5,6,1
respondent_1879,municipality_019,1,4,9,1,3,5,2,2
respondent_1880,municipality_033,4,2,5,4,4,6,6,3
respondent_1881,municipality_088,2,1,5,2,1,7,7,3
respondent_1882,municipality_023,7,1,10,7,3,7,7,6
respondent_1883,municipality_035,7,7,1,6,4,1,2,7
respondent_1884,municipality_028,7,7,10,7,3,7,7,7
respondent_1885,municipality_063,4,1,5,1,2,4,3,2
respondent_1886,municipality_101,4,3,5,4,4,5,4,4
respondent_1887,municipality_030,4,5,7,3,4,2,6,7
respondent_1888,municipality_063,1,1,1,1,4,1,1,1
respondent_1889,municipality_052,7,1,1,3,3,7,7,7
respondent_1890,municipality_065,6,1,9,1,3,5,5,3
respondent_1891,municipality_014,3,1,10,1,4,7,6,2
respondent_1892,municipality_092,1,7,10,7,4,7,7,7
respondent_1893,municipality_053,7,3,8,2,3,7,2,2
respondent_1894,municipality_006,1,1,4,1,1,1,2,3
respondent_1895,municipality_062,2,7,10,1,4,7,6,4
respondent_1896,municipality_082,1,2,7,1,4,2,2,1
respondent_1897,municipality_004,3,3,4,2,4,5,5,1
respondent_1898,municipality_038,6,2,1,2,3,7,7,6
respondent_1899,municipality_049,5,4,2,4,3,5,4,4
respondent_1900,municipality_072,7,3,2,4,4,5,6,6
respondent_1901,municipality_051,1,5,1,2,4,7,7,7
respondent_1902,municipality_024,5,2,3,1,3,4,5,7
respondent_1903,municipality_077,6,1,3,1,3,5,2,1
respondent_1904,municipality_072,1,2,3,1,4,4,5,3
respondent_1905,municipality_067,4,7,5,6,3,7,7,7
respondent_1906,municipality_020,5,1,5,1,4,5,3,3
respondent_1907,municipality_095,2,1,5,1,2,3,1,1
respondent_1908,municipality_006,5,4,5,4,4,5,4,4
respondent_1909,municipality_002,5,2,3,2,4,7,3,3
respondent_1910,municipality_001,1,1,10,1,3,7,1,7
respondent_1911,municipality_036,1,5,10,7,4,5,6,1
respondent_1912,municipality_095,3,1,10,3,1,7,2,1
respondent_1913,municipality_103,4,5,4,2,2,5,4,4
respondent_1914,municipality_012,7,2,4,2,4,7,7,4
respondent_1915,municipality_010,4,4,10,4,4,7,6,4
respondent_1916,municipality_063,7,3,5,7,3,7,5,7
respondent_1917,municipality_029,1,7,1,1,3,7,1,1
respondent_1918,municipality_095,1,5,1,1,3,1,5,3
respondent_1919,municipality_088,3,6,9,4,3,7,6,4
respondent_1920,municipality_095,1,5,1,1,3,1,5,3
respondent_1921,municipality_002,5,4,8,5,3,5,4,6
respondent_1922,municipality_012,4,1,5,1,2,1,1,2
respondent_1923,municipality_039,3,1,7,3,2,4,3,4
respondent_1924,municipality_015,7,7,2,6,1,7,4,2
respondent_1925,municipality_063,7,4,6,1,4,6,4,5
respondent_1926,municipality_010,5,1,5,3,3,5,7,2
respondent_1927,municipality_098,7,7,5,7,1,6,7,5
respondent_1928,municipality_025,6,2,3,2,3,5,2,1
respondent_1929,municipality_055,2,1,4,2,4,4,2,2
respondent_1930,municipality_077,6,1,3,1,3,5,2,1
respondent_1931,municipality_101,5,1,1,1,2,3,3,1
respondent_1932,municipality_010,5,3,7,5,3,6,6,5
respondent_1933,municipality_082,7,4,5,5,2,4,4,6
respondent_1934,municipality_048,7,4,4,4,3,6,5,5
respondent_1935,municipality_020,6,6,10,6,3,7,7,7
respondent_1936,municipality_071,7,1,10,7,3,7,7,7
respondent_1937,municipality_044,7,3,1,3,3,6,3,2
respondent_1938,municipality_023,5,3,1,1,4,6,4,6
respondent_1939,municipality_093,7,2,1,2,3,1,2,4
respondent_1940,municipality_102,5,7,2,2,4,6,6,7
respondent_1941,municipality_046,7,5,10,1,4,7,7,5
respondent_1942,municipality_052,5,3,10,3,2,7,1,6
respondent_1943,municipality_063,4,2,5,2,4,3,2,3
respondent_1944,municipality_103,5,5,6,2,3,6,6,6
respondent_1945,municipality_103,6,3,8,7,3,7,5,7
respondent_1946,municipality_107,7,3,10,7,4,7,7,5
respondent_1947,municipality_076,4,4,10,1,4,7,5,2
respondent_1948,municipality_055,1,1,3,1,4,1,1,1
respondent_1949,municipality_072,7,3,2,4,4,5,6,6
respondent_1950,municipality_069,4,3,5,1,3,5,1,1
respondent_1951,municipality_059,4,7,10,7,4,5,5,5
respondent_1952,municipality_072,1,2,3,1,4,4,5,3
respondent_1953,municipality_078,7,1,3,2,4,1,3,3
respondent_1954,municipality_100,7,3,7,5,2,6,5,6
respondent_1955,municipality_032,6,5,8,5,2,7,6,5
respondent_1956,municipality_088,1,1,10,4,1,7,7,4
respondent_1957,municipality_084,1,4,3,5,3,1,1,2
respondent_1958,municipality_066,6,4,7,3,4,6,5,5
respondent_1959,municipality_034,4,4,10,4,2,7,2,4
respondent_1960,municipality_096,1,7,2,1,3,7,1,7
respondent_1961,municipality_094,1,4,1,1,3,3,1,1
respondent_1962,municipality_023,7,1,10,7,3,7,7,6
respondent_1963,municipality_006,4,2,5,1,3,4,3,1
respondent_1964,municipality_050,7,6,6,2,4,6,5,2
respondent_1965,municipality_103,3,4,5,1,3,2,1,1
respondent_1966,municipality_086,5,1,8,3,4,7,6,6
respondent_1967,municipality_105,5,4,7,3,3,7,2,2
respondent_1968,municipality_053,6,1,10,1,3,6,6,4
respondent_1969,municipality_089,4,1,3,2,2,3,2,7
respondent_1970,municipality_080,6,5,4,1,3,4,1,2
respondent_1971,municipality_074,1,2,5,1,3,2,7,1
respondent_1972,municipality_025,6,4,1,5,3,6,7,4
respondent_1973,municipality_103,5,5,6,2,3,6,6,6
respondent_1974,municipality_043,7,1,10,7,4,7,7,7
respondent_1975,municipality_009,7,7,1,6,4,7,7,7
respondent_1976,municipality_098,1,1,4,1,3,4,2,2
respondent_1977,municipality_048,4,2,5,3,2,5,4,5
respondent_1978,municipality_089,5,5,5,1,1,1,5,4
respondent_1979,municipality_097,5,5,5,2,3,5,7,6
respondent_1980,municipality_014,6,3,8,2,3,6,4,1
respondent_1981,municipality_082,4,1,7,5,3,4,4,4
respondent_1982,municipality_103,4,1,8,1,4,4,5,1
respondent_1983,municipality_005,3,6,8,2,3,6,4,2
respondent_1984,municipality_104,2,1,6,1,4,2,3,1
respondent_1985,municipality_073,2,6,8,3,4,3,3,4
respondent_1986,municipality_023,4,2,10,3,3,5,1,3
respondent_1987,municipality_033,5,4,8,1,4,5,4,4
respondent_1988,municipality_005,3,2,5,3,3,3,3,3
respondent_1989,municipality_015,7,7,9,4,1,7,7,6
respondent_1990,municipality_066,1,1,8,1,1,7,1,2
respondent_1991,municipality_063,4,3,10,3,4,4,4,3
respondent_1992,municipality_094,5,6,5,3,3,6,5,6
respondent_1993,municipality_036,6,7,10,4,2,6,6,6
respondent_1994,municipality_037,5,4,9,1,3,6,4,1
