"ID","X","Y_Z_0","Y_Z_1"
"06984",0,1,1
"06985",1,0,0
"06986",0,1,1
"06987",0,0,1
"06988",0,1,1
"06989",0,1,1
"06990",1,0,1
"06991",0,1,0
"06992",0,0,1
"06993",1,0,0
"06994",0,1,1
"06995",0,1,1
"06996",0,0,1
"06997",0,1,1
"06998",0,1,1
"06999",0,1,1
"07000",0,1,1
"07001",0,1,1
"07002",0,1,1
"07003",0,0,1
"07004",0,1,1
"07005",1,1,0
"07006",0,1,1
"07007",0,0,1
"07008",0,0,1
"07009",0,1,0
"07010",1,0,1
"07011",0,1,1
"07012",0,1,1
"07013",0,1,1
"07014",0,1,1
"07015",1,0,0
"07016",0,1,1
"07017",0,0,1
"07018",0,1,1
"07019",1,1,0
"07020",1,0,0
"07021",0,1,1
"07022",0,1,0
"07023",0,0,1
"07024",0,0,1
"07025",0,0,1
"07026",1,0,0
"07027",0,1,1
"07028",1,0,1
"07029",1,0,0
"07030",0,1,1
"07031",0,1,1
"07032",1,1,0
"07033",0,1,1
"07034",1,0,1
"07035",0,1,1
"07036",0,1,1
"07037",0,0,1
"07038",0,0,1
"07039",1,1,0
"07040",0,1,1
"07041",0,1,0
"07042",0,1,1
"07043",0,0,1
"07044",0,1,1
"07045",0,1,1
"07046",0,1,1
"07047",0,1,1
"07048",0,1,1
"07049",0,0,0
"07050",0,0,1
"07051",0,0,1
"07052",0,1,1
"07053",1,0,0
"07054",0,1,0
"07055",0,1,1
"07056",0,1,0
"07057",0,0,1
"07058",0,1,0
"07059",0,0,1
"07060",0,0,1
"07061",0,0,1
"07062",0,1,1
"07063",1,0,0
"07064",0,1,1
"07065",0,1,1
"07066",0,0,1
"07067",0,1,0
"07068",0,1,1
"07069",0,1,1
"07070",0,1,1
"07071",0,1,1
"07072",0,1,1
"07073",0,0,0
"07074",0,1,1
"07075",0,0,1
"07076",0,0,1
"07077",0,1,1
"07078",0,0,0
"07079",0,0,1
"07080",1,0,0
"07081",0,1,1
"07082",0,1,1
"07083",0,0,0
"07084",0,1,1
"07085",0,1,1
"07086",1,1,0
"07087",0,1,1
"07088",0,1,1
"07089",0,1,1
"07090",0,1,0
"07091",0,0,1
"07092",0,1,1
"07093",0,1,1
"07094",0,1,1
"07095",0,0,1
"07096",0,1,1
"07097",0,0,0
"07098",0,1,0
"07099",0,0,1
"07100",1,0,0
"07101",0,1,1
"07102",0,1,1
"07103",1,0,0
"07104",0,1,1
"07105",0,1,1
"07106",0,0,0
"07107",0,1,1
"07108",1,0,0
"07109",1,1,0
"07110",0,1,1
"07111",0,1,1
"07112",0,1,0
"07113",0,1,0
"07114",0,1,1
"07115",0,1,1
"07116",0,1,1
"07117",0,0,0
"07118",0,1,1
"07119",0,0,1
"07120",0,1,1
"07121",1,0,0
"07122",0,1,1
"07123",0,0,1
"07124",0,0,1
"07125",0,1,1
"07126",0,0,1
"07127",0,1,1
"07128",0,1,1
"07129",0,0,1
"07130",0,1,1
"07131",0,0,1
"07132",0,1,0
"07133",0,0,1
"07134",0,1,1
"07135",0,1,1
"07136",1,0,0
"07137",1,0,0
"07138",0,1,0
"07139",0,0,1
"07140",0,0,1
"07141",0,1,1
"07142",0,0,1
"07143",0,0,1
"07144",0,1,1
"07145",1,1,0
"07146",0,1,1
"07147",1,0,0
"07148",1,0,0
"07149",1,0,0
"07150",0,0,1
"07151",1,0,0
"07152",0,1,0
"07153",0,1,1
"07154",0,1,1
"07155",1,0,0
"07156",0,1,0
"07157",0,0,0
"07158",0,1,1
"07159",0,1,1
"07160",1,1,0
"07161",0,1,1
"07162",1,0,0
"07163",0,0,1
"07164",0,0,1
"07165",1,1,0
"07166",0,1,1
"07167",0,1,1
"07168",0,1,1
"07169",1,1,0
"07170",1,0,0
"07171",0,1,1
"07172",0,1,1
"07173",1,0,1
"07174",0,0,1
"07175",0,0,1
"07176",1,0,0
"07177",0,0,1
"07178",0,1,0
"07179",0,1,1
"07180",0,1,1
"07181",1,0,0
"07182",0,0,0
"07183",1,0,0
"07184",0,1,1
"07185",0,1,1
"07186",0,0,1
"07187",1,0,0
"07188",0,1,0
"07189",0,1,0
"07190",1,0,0
"07191",1,0,0
"07192",0,1,1
"07193",0,1,1
"07194",0,1,1
"07195",0,0,0
"07196",1,0,1
"07197",0,1,1
"07198",1,0,0
"07199",0,0,1
"07200",0,1,1
"07201",0,1,1
"07202",0,0,0
"07203",0,1,1
"07204",0,1,1
"07205",0,1,1
"07206",0,1,0
"07207",1,0,0
"07208",0,1,1
"07209",0,1,0
"07210",0,1,1
"07211",0,1,1
"07212",0,0,1
"07213",0,0,1
"07214",0,1,1
"07215",0,1,1
"07216",0,1,1
"07217",0,1,1
"07218",1,0,0
"07219",0,0,1
"07220",0,1,1
"07221",0,1,0
"07222",0,0,1
"07223",0,0,1
"07224",0,0,1
"07225",0,0,1
"07226",0,0,1
"07227",0,1,1
"07228",1,0,0
"07229",0,1,1
"07230",0,0,1
"07231",1,0,0
"07232",1,0,0
"07233",0,0,0
"07234",0,1,1
"07235",0,1,1
"07236",0,1,1
"07237",0,1,1
"07238",0,1,1
"07239",0,0,1
"07240",0,1,0
"07241",0,1,1
"07242",1,0,0
"07243",0,1,1
"07244",1,0,0
"07245",0,1,1
"07246",0,1,0
"07247",0,1,1
"07248",0,1,1
"07249",0,1,1
"07250",0,1,1
"07251",0,1,1
"07252",0,1,1
"07253",0,1,1
"07254",0,0,0
"07255",0,0,1
"07256",0,0,0
"07257",0,0,1
"07258",1,0,1
"07259",1,1,0
"07260",0,0,1
"07261",0,0,0
"07262",0,1,1
"07263",0,1,0
"07264",0,1,1
"07265",0,1,1
"07266",0,1,0
"07267",0,0,1
"07268",0,0,0
"07269",0,1,1
"07270",1,0,0
"07271",0,1,1
"07272",0,0,1
"07273",0,1,0
"07274",0,0,0
"07275",1,0,0
"07276",0,1,1
"07277",0,1,1
"07278",0,0,1
"07279",0,0,0
"07280",0,0,1
"07281",1,0,0
"07282",1,1,0
"07283",0,0,1
"07284",1,0,0
"07285",0,0,1
"07286",0,0,1
"07287",0,1,1
"07288",0,1,1
"07289",0,1,1
"07290",0,1,1
"07291",0,1,1
"07292",0,1,1
"07293",0,1,1
"07294",0,0,1
"07295",0,1,1
"07296",0,0,1
"07297",0,0,1
"07298",0,0,1
"07299",0,1,1
"07300",0,1,1
"07301",0,1,1
"07302",0,1,0
"07303",0,1,1
"07304",0,0,1
"07305",0,1,1
"07306",0,0,0
"07307",1,0,0
"07308",0,1,0
"07309",1,0,0
"07310",0,1,1
"07311",0,1,1
"07312",1,0,1
"07313",0,1,1
"07314",0,1,1
"07315",0,1,1
"07316",0,1,1
"07317",0,1,1
"07318",0,1,1
"07319",0,1,1
"07320",1,1,1
"07321",1,1,0
"07322",0,1,1
"07323",0,1,1
"07324",0,1,1
"07325",0,0,1
"07326",0,1,1
"07327",0,1,1
"07328",1,0,0
"07329",1,0,0
"07330",0,0,1
"07331",1,0,0
"07332",0,1,1
"07333",0,1,1
"07334",0,0,1
"07335",0,0,1
"07336",0,0,1
"07337",1,0,0
"07338",1,1,0
"07339",0,1,1
"07340",0,1,1
"07341",0,1,1
"07342",0,1,1
"07343",1,1,0
"07344",0,1,0
"07345",0,1,0
"07346",0,1,1
"07347",0,1,0
"07348",0,0,1
"07349",1,0,0
"07350",0,1,1
"07351",0,1,1
"07352",0,1,1
"07353",0,1,1
"07354",0,1,0
"07355",0,1,0
"07356",0,1,1
"07357",0,0,1
"07358",0,1,1
"07359",0,1,1
"07360",0,1,1
"07361",0,1,1
"07362",0,1,0
"07363",0,1,1
"07364",1,0,0
"07365",0,0,1
"07366",0,1,0
"07367",0,1,1
"07368",0,1,0
"07369",1,1,1
"07370",0,0,0
"07371",0,1,1
"07372",0,1,1
"07373",0,1,1
"07374",0,0,0
"07375",0,1,1
"07376",0,0,1
"07377",0,0,1
"07378",0,0,1
"07379",1,1,0
"07380",1,0,1
"07381",0,1,1
"07382",0,1,0
"07383",0,1,0
"07384",0,1,1
"07385",0,1,1
"07386",0,1,1
"07387",0,1,1
"07388",0,1,1
"07389",0,1,1
"07390",0,0,1
"07391",0,1,1
"07392",1,0,0
"07393",0,1,1
"07394",0,0,1
"07395",0,0,1
"07396",0,1,1
"07397",0,0,1
"07398",0,1,1
"07399",1,0,0
"07400",1,0,0
"07401",1,0,0
"07402",0,0,1
"07403",0,1,1
"07404",0,1,0
"07405",1,1,1
"07406",0,1,0
"07407",1,0,0
"07408",0,1,0
"07409",0,1,1
"07410",0,1,1
"07411",0,1,0
"07412",0,1,1
"07413",0,1,1
"07414",0,1,0
"07415",1,0,1
"07416",0,1,1
"07417",1,1,0
"07418",0,1,1
"07419",0,1,1
"07420",0,0,0
"07421",1,0,1
"07422",0,1,1
"07423",0,1,1
"07424",0,1,1
"07425",0,1,1
"07426",0,0,1
"07427",0,1,1
"07428",0,1,1
"07429",0,0,1
"07430",0,0,1
"07431",1,0,0
"07432",0,1,0
"07433",0,1,1
"07434",0,1,1
"07435",0,1,1
"07436",0,1,1
"07437",0,1,1
"07438",1,0,0
"07439",0,0,1
"07440",0,1,1
"07441",0,1,1
"07442",1,1,0
"07443",0,1,0
"07444",0,0,1
"07445",0,0,1
"07446",0,0,1
"07447",1,0,0
"07448",1,1,0
"07449",0,0,1
"07450",0,1,0
"07451",0,0,1
"07452",0,1,1
"07453",1,0,0
"07454",0,1,1
"07455",0,1,1
"07456",1,1,0
"07457",0,0,1
"07458",0,1,1
"07459",0,1,1
"07460",0,1,0
"07461",1,0,0
"07462",0,1,1
"07463",0,1,1
"07464",0,0,1
"07465",1,0,0
"07466",0,1,1
"07467",0,1,1
"07468",0,1,1
"07469",1,0,0
"07470",0,1,1
"07471",0,1,1
"07472",0,1,1
"07473",0,1,1
"07474",1,1,0
"07475",0,1,1
"07476",0,1,0
"07477",1,1,0
"07478",1,0,1
"07479",1,1,0
"07480",0,1,1
"07481",0,1,0
"07482",0,1,1
"07483",0,1,1
"07484",0,1,1
"07485",0,0,1
"07486",0,1,0
"07487",1,1,0
"07488",0,1,1
"07489",0,1,1
"07490",0,0,1
"07491",1,0,0
"07492",0,1,1
"07493",0,1,1
"07494",1,0,0
"07495",0,1,0
"07496",0,1,1
"07497",0,1,1
"07498",1,0,0
"07499",0,1,1
"07500",1,1,0
"07501",0,0,0
"07502",0,1,0
"07503",0,0,0
"07504",1,0,1
"07505",0,1,1
"07506",0,1,1
"07507",0,1,1
"07508",0,0,0
"07509",0,1,1
"07510",0,1,1
"07511",0,1,1
"07512",0,0,1
"07513",0,0,1
"07514",0,0,1
"07515",0,1,0
"07516",0,1,1
"07517",1,0,0
"07518",0,0,1
"07519",0,1,1
"07520",0,1,1
"07521",0,1,1
"07522",0,1,1
"07523",1,0,0
"07524",0,0,1
"07525",1,0,0
"07526",0,1,1
"07527",0,1,1
"07528",0,1,0
"07529",1,0,0
"07530",1,0,0
"07531",0,0,1
"07532",0,0,1
"07533",0,0,1
"07534",0,1,0
"07535",0,1,1
"07536",0,1,1
"07537",1,0,0
"07538",0,1,1
"07539",0,0,1
"07540",0,1,1
"07541",0,0,1
"07542",0,1,1
"07543",0,0,1
"07544",0,0,1
"07545",1,0,0
"07546",1,0,0
"07547",0,0,1
"07548",1,1,0
"07549",0,1,0
"07550",0,0,1
"07551",0,1,1
"07552",0,1,0
"07553",0,1,1
"07554",1,1,1
"07555",0,1,1
"07556",0,1,1
"07557",0,1,1
"07558",0,1,1
"07559",0,1,1
"07560",0,0,1
"07561",0,0,1
"07562",0,1,0
"07563",1,1,0
"07564",1,0,0
"07565",0,1,1
"07566",0,1,0
"07567",0,1,1
"07568",0,1,1
"07569",1,1,0
"07570",1,0,1
"07571",0,1,1
"07572",1,0,0
"07573",1,0,1
"07574",0,0,1
"07575",0,1,1
"07576",0,1,0
"07577",0,1,1
"07578",1,1,0
"07579",0,1,1
"07580",0,0,0
"07581",0,1,1
"07582",1,0,0
"07583",0,1,1
"07584",1,0,0
"07585",0,1,1
"07586",0,0,0
"07587",0,1,1
"07588",1,0,0
"07589",0,1,0
"07590",0,0,1
"07591",0,1,1
"07592",0,0,1
"07593",0,0,1
"07594",0,1,1
"07595",1,0,0
"07596",0,1,1
"07597",0,1,0
"07598",0,0,1
"07599",1,1,0
"07600",0,1,1
"07601",0,0,1
"07602",0,0,1
"07603",0,0,1
"07604",0,0,1
"07605",1,0,0
"07606",0,1,1
"07607",0,1,0
"07608",0,1,1
"07609",0,0,1
"07610",0,1,1
"07611",0,1,1
"07612",0,1,1
"07613",0,1,0
"07614",0,1,1
"07615",0,0,1
"07616",0,0,1
"07617",1,1,0
"07618",0,1,1
"07619",0,1,0
"07620",0,1,0
"07621",1,0,0
"07622",1,1,0
"07623",0,1,1
"07624",0,1,1
"07625",0,1,0
"07626",0,0,1
"07627",0,1,1
"07628",0,0,1
"07629",0,1,1
"07630",0,1,0
"07631",1,0,0
"07632",0,0,1
"07633",1,0,0
"07634",0,0,1
"07635",0,0,0
"07636",0,1,1
"07637",1,0,0
"07638",0,0,1
"07639",1,0,0
"07640",0,1,1
"07641",0,1,1
"07642",0,1,1
"07643",0,1,1
"07644",0,1,1
"07645",1,0,0
"07646",0,1,1
"07647",0,0,1
"07648",0,1,1
"07649",0,1,1
"07650",1,1,0
"07651",0,0,1
"07652",0,1,1
"07653",1,0,1
"07654",0,1,1
"07655",0,0,1
"07656",0,1,1
"07657",0,0,1
"07658",0,1,0
"07659",0,0,1
"07660",0,1,0
"07661",0,1,1
"07662",0,0,1
"07663",0,1,1
"07664",0,1,1
"07665",0,0,1
"07666",1,0,0
"07667",0,0,1
"07668",0,1,0
"07669",0,1,1
"07670",0,1,0
"07671",0,0,1
"07672",0,1,0
"07673",0,0,1
"07674",0,1,1
"07675",0,1,0
"07676",0,0,0
"07677",0,1,1
"07678",0,1,1
"07679",0,1,0
"07680",0,1,1
"07681",1,0,0
"07682",0,1,1
"07683",0,1,1
"07684",0,0,1
"07685",0,1,1
"07686",1,0,0
"07687",0,1,1
"07688",0,1,1
"07689",0,1,1
"07690",0,0,0
"07691",0,0,1
"07692",0,1,0
"07693",0,1,0
"07694",0,1,1
"07695",0,1,1
"07696",0,1,1
"07697",0,1,1
"07698",0,1,1
"07699",0,1,1
"07700",0,0,1
"07701",0,1,1
"07702",0,1,0
"07703",0,1,0
"07704",0,0,1
"07705",0,1,1
"07706",0,1,1
"07707",0,1,1
"07708",0,1,1
"07709",0,0,1
"07710",0,1,1
"07711",0,1,1
"07712",0,1,0
"07713",0,1,1
"07714",0,1,1
"07715",0,1,1
"07716",0,0,1
"07717",1,1,1
"07718",0,1,1
"07719",0,0,1
"07720",0,1,1
"07721",1,0,0
"07722",0,0,1
"07723",1,1,0
"07724",0,1,1
"07725",0,0,1
"07726",0,0,1
"07727",0,1,1
"07728",0,0,1
"07729",0,1,1
"07730",0,0,1
"07731",0,1,1
"07732",0,1,1
"07733",0,0,0
"07734",1,1,0
"07735",1,0,0
"07736",0,1,1
"07737",0,1,1
"07738",0,1,0
"07739",0,0,1
"07740",1,0,1
"07741",0,1,1
"07742",0,1,1
"07743",0,1,1
"07744",0,1,1
"07745",0,1,1
"07746",0,1,1
"07747",0,1,1
"07748",0,1,0
"07749",0,1,1
"07750",0,0,1
"07751",0,0,1
"07752",0,0,1
"07753",0,1,1
"07754",0,0,1
"07755",1,0,0
"07756",0,1,1
"07757",1,0,0
"07758",1,0,0
"07759",0,1,1
"07760",0,1,1
"07761",0,1,1
"07762",0,0,1
"07763",0,1,1
"07764",0,1,1
"07765",0,1,1
"07766",0,1,0
"07767",1,1,0
"07768",1,0,0
"07769",0,0,1
"07770",1,0,0
"07771",0,0,1
"07772",0,0,0
"07773",0,0,1
"07774",0,1,1
"07775",0,1,1
"07776",0,1,1
"07777",0,0,1
"07778",0,1,1
"07779",0,0,1
"07780",0,1,1
"07781",0,0,1
"07782",0,1,1
"07783",1,0,0
"07784",0,0,1
"07785",0,1,1
"07786",0,1,1
"07787",1,0,0
"07788",0,0,0
"07789",1,0,1
"07790",0,1,1
"07791",0,1,1
"07792",1,0,0
"07793",0,1,1
"07794",0,1,1
"07795",0,1,1
"07796",1,1,0
"07797",0,0,0
"07798",0,1,1
"07799",1,0,0
"07800",0,1,0
"07801",1,0,0
"07802",0,1,1
"07803",0,0,1
"07804",1,0,0
"07805",1,0,0
"07806",0,1,1
"07807",0,1,0
"07808",0,0,1
"07809",0,1,1
"07810",0,1,1
"07811",0,0,1
"07812",0,1,0
"07813",0,0,1
"07814",0,1,1
"07815",0,0,0
"07816",0,0,1
"07817",0,0,1
"07818",0,0,1
"07819",0,1,1
"07820",0,1,0
"07821",1,0,0
"07822",0,1,1
"07823",0,1,0
"07824",0,0,1
"07825",0,1,1
"07826",0,1,1
"07827",1,0,0
"07828",0,0,1
"07829",0,0,1
"07830",0,1,1
"07831",0,0,1
"07832",0,0,1
"07833",0,1,1
"07834",0,1,1
"07835",0,1,1
"07836",0,1,0
"07837",0,1,1
"07838",0,1,1
"07839",0,1,1
"07840",0,1,1
"07841",0,1,1
"07842",0,1,1
"07843",0,0,1
"07844",1,0,0
"07845",0,1,0
"07846",1,1,0
"07847",0,1,1
"07848",0,1,1
"07849",0,1,1
"07850",0,1,1
"07851",0,1,1
"07852",0,1,1
"07853",0,1,1
"07854",0,1,1
"07855",1,1,1
"07856",1,0,1
"07857",0,1,1
"07858",0,0,1
"07859",0,0,1
"07860",1,0,0
"07861",0,0,1
"07862",0,1,0
"07863",0,1,1
"07864",1,0,0
"07865",1,0,0
"07866",1,1,0
"07867",0,1,1
"07868",0,1,1
"07869",0,1,0
"07870",0,1,1
"07871",0,1,1
"07872",0,0,1
"07873",0,1,1
"07874",0,1,1
"07875",0,0,1
"07876",0,1,1
"07877",0,1,1
"07878",0,0,1
"07879",0,1,0
"07880",1,1,0
"07881",0,1,0
"07882",0,1,1
"07883",0,1,1
"07884",0,0,1
"07885",1,0,0
"07886",0,1,1
"07887",0,1,1
"07888",0,1,1
"07889",0,1,1
"07890",1,1,0
"07891",0,1,1
"07892",0,0,1
"07893",0,1,1
"07894",1,0,0
"07895",0,0,1
"07896",0,0,1
"07897",0,1,1
"07898",0,1,1
"07899",0,0,1
"07900",0,0,1
"07901",0,0,0
"07902",0,1,1
"07903",0,1,0
"07904",0,1,1
"07905",0,0,0
"07906",0,0,1
"07907",1,0,1
"07908",0,1,1
"07909",1,1,0
"07910",0,1,1
"07911",0,0,0
"07912",1,1,0
"07913",0,1,0
"07914",0,1,1
"07915",0,1,1
"07916",1,1,0
"07917",1,0,0
"07918",0,1,1
"07919",0,1,1
"07920",0,0,1
"07921",0,1,1
"07922",0,1,1
"07923",0,0,0
"07924",1,0,0
"07925",0,1,0
"07926",0,1,0
"07927",0,1,1
"07928",1,1,0
"07929",0,0,1
"07930",0,1,1
"07931",0,1,1
"07932",0,1,1
"07933",0,1,1
"07934",1,1,1
"07935",0,1,1
"07936",1,0,0
"07937",1,0,0
"07938",0,1,1
"07939",0,0,1
"07940",0,1,1
"07941",0,1,1
"07942",0,1,1
"07943",0,1,1
"07944",0,0,1
"07945",1,1,0
"07946",0,1,1
"07947",0,1,1
"07948",0,1,1
"07949",0,1,1
"07950",0,1,1
"07951",0,1,1
"07952",0,1,1
"07953",1,0,0
"07954",1,0,0
"07955",0,1,0
"07956",0,1,0
"07957",0,0,1
"07958",0,1,1
"07959",0,1,1
"07960",1,0,0
"07961",1,1,1
"07962",0,1,1
"07963",0,1,1
"07964",0,1,1
"07965",0,1,1
"07966",0,0,1
"07967",0,0,1
"07968",0,1,1
"07969",0,1,0
"07970",1,0,0
"07971",1,1,0
"07972",1,1,0
"07973",0,0,0
"07974",0,1,1
"07975",0,0,1
"07976",1,1,1
"07977",0,1,1
"07978",0,0,1
"07979",0,0,1
"07980",0,1,0
"07981",0,0,1
"07982",0,1,1
"07983",0,1,1
"07984",1,0,0
"07985",0,1,1
"07986",1,0,0
"07987",1,0,1
"07988",0,1,1
"07989",0,1,1
"07990",0,1,1
"07991",0,1,1
"07992",0,1,0
"07993",0,1,1
"07994",0,1,1
"07995",1,1,0
"07996",0,1,1
"07997",0,1,1
"07998",0,1,1
"07999",1,0,0
"08000",0,1,1
"08001",1,1,0
"08002",1,1,0
"08003",0,0,1
"08004",0,1,1
"08005",0,1,1
"08006",0,0,0
"08007",1,1,0
"08008",0,1,1
"08009",0,1,0
"08010",0,0,1
"08011",1,1,0
"08012",0,1,1
"08013",0,1,1
"08014",0,1,1
"08015",0,1,1
"08016",1,0,0
"08017",1,0,0
"08018",0,1,1
"08019",0,1,1
"08020",0,0,1
"08021",0,0,1
"08022",0,1,1
"08023",0,0,1
"08024",0,0,1
"08025",0,0,1
"08026",0,1,1
"08027",0,1,1
"08028",0,1,1
"08029",0,1,1
"08030",1,1,0
"08031",0,1,0
"08032",0,0,1
"08033",0,1,0
"08034",0,1,1
"08035",0,1,1
"08036",0,1,1
"08037",0,1,0
"08038",1,1,0
"08039",0,1,1
"08040",0,0,1
"08041",0,1,1
"08042",0,0,1
"08043",0,0,1
"08044",0,1,1
"08045",0,1,1
"08046",0,1,0
"08047",0,1,0
"08048",0,1,1
"08049",0,0,1
"08050",0,1,1
"08051",0,1,1
"08052",0,1,1
"08053",0,1,1
"08054",1,0,0
"08055",1,0,0
"08056",1,0,0
"08057",0,1,1
"08058",1,1,0
"08059",0,1,1
"08060",1,0,0
"08061",1,0,0
"08062",0,1,1
"08063",0,1,1
"08064",0,1,1
"08065",0,0,1
"08066",0,0,0
"08067",0,1,1
"08068",0,1,1
"08069",0,1,1
"08070",0,1,1
"08071",1,1,0
"08072",1,0,0
"08073",0,1,1
"08074",0,0,1
"08075",0,1,1
"08076",0,1,0
"08077",1,0,0
"08078",1,0,1
"08079",0,1,1
"08080",0,1,1
"08081",0,1,1
"08082",0,1,1
"08083",0,1,0
"08084",0,1,1
"08085",0,1,1
"08086",0,1,1
"08087",0,1,0
"08088",0,1,1
"08089",1,0,0
"08090",0,1,1
"08091",0,1,1
"08092",0,1,1
"08093",0,1,1
"08094",1,1,0
"08095",0,1,1
"08096",0,1,0
"08097",0,0,1
"08098",0,0,1
"08099",0,0,1
"08100",0,1,1
"08101",0,0,1
"08102",0,1,0
"08103",1,1,0
"08104",0,1,0
"08105",0,0,0
"08106",0,1,1
"08107",0,1,1
"08108",1,1,0
"08109",0,1,1
"08110",0,1,1
"08111",0,1,1
"08112",0,1,1
"08113",1,1,0
"08114",0,1,1
"08115",0,1,1
"08116",0,1,1
"08117",0,1,1
"08118",0,1,1
"08119",0,1,1
"08120",0,1,0
"08121",0,1,1
"08122",1,0,1
"08123",0,1,1
"08124",0,1,0
"08125",0,1,1
"08126",0,1,1
"08127",0,1,1
"08128",0,0,1
"08129",0,1,1
"08130",0,0,1
"08131",0,1,1
"08132",0,1,1
"08133",0,1,1
"08134",0,1,1
"08135",0,1,1
"08136",0,1,1
"08137",1,0,0
"08138",0,1,1
"08139",0,1,1
"08140",0,1,0
"08141",0,1,1
"08142",1,0,0
"08143",1,0,0
"08144",0,1,0
"08145",0,0,0
"08146",0,1,1
"08147",0,0,1
"08148",0,1,0
"08149",1,0,0
"08150",0,1,1
"08151",0,0,1
"08152",0,1,1
"08153",1,0,0
"08154",0,1,1
"08155",0,1,1
"08156",0,1,1
"08157",0,1,0
"08158",1,1,0
"08159",1,1,1
"08160",0,0,1
"08161",0,0,1
"08162",0,1,1
"08163",0,1,1
"08164",0,1,1
"08165",0,1,1
"08166",0,0,1
"08167",0,1,1
"08168",0,0,1
"08169",0,1,1
"08170",0,0,1
"08171",0,0,1
"08172",1,0,0
"08173",0,1,0
"08174",0,1,1
"08175",0,0,1
"08176",0,1,1
"08177",0,0,0
"08178",0,0,1
"08179",0,1,1
"08180",0,1,0
"08181",0,0,1
"08182",0,1,1
"08183",0,1,1
"08184",0,0,1
"08185",0,1,0
"08186",0,1,1
"08187",0,1,1
"08188",0,1,0
"08189",0,1,1
"08190",0,0,1
"08191",0,0,1
"08192",0,0,1
"08193",0,1,1
"08194",0,1,0
"08195",0,1,1
"08196",0,1,1
"08197",0,1,1
"08198",0,1,1
"08199",0,0,0
"08200",0,1,1
"08201",0,1,1
"08202",0,1,1
"08203",0,1,0
"08204",0,0,1
"08205",0,0,1
"08206",0,1,1
"08207",1,0,0
"08208",1,0,0
"08209",0,0,1
"08210",0,1,1
"08211",1,0,1
"08212",0,0,1
"08213",0,1,0
"08214",0,0,1
"08215",0,1,1
"08216",0,1,1
"08217",0,1,1
"08218",1,0,1
"08219",1,1,0
"08220",0,1,1
"08221",0,0,1
"08222",1,0,0
"08223",0,1,0
"08224",1,1,0
"08225",0,1,0
"08226",1,1,0
"08227",1,0,0
"08228",0,1,1
"08229",1,0,0
"08230",1,0,0
"08231",1,1,0
"08232",0,1,0
"08233",0,1,1
"08234",0,1,0
"08235",1,0,0
"08236",0,1,1
"08237",0,1,1
"08238",0,1,1
"08239",1,0,0
"08240",1,0,1
"08241",0,0,1
"08242",0,0,1
"08243",0,0,1
"08244",0,0,1
"08245",1,0,0
"08246",0,0,1
"08247",0,1,1
"08248",0,1,1
"08249",0,0,1
"08250",0,0,1
"08251",0,0,0
"08252",0,1,0
"08253",0,1,1
"08254",0,1,1
"08255",0,1,1
"08256",0,1,1
"08257",0,1,1
"08258",1,0,0
"08259",0,0,1
"08260",0,1,1
"08261",0,1,0
"08262",0,1,1
"08263",0,0,1
"08264",0,1,1
"08265",0,1,1
"08266",0,1,1
"08267",0,1,1
"08268",0,0,1
"08269",0,0,1
"08270",0,1,1
"08271",0,1,1
"08272",0,0,0
"08273",0,1,0
"08274",1,1,0
"08275",0,1,1
"08276",0,0,0
"08277",0,0,1
"08278",0,0,1
"08279",0,1,1
"08280",0,0,1
"08281",0,0,1
"08282",0,1,1
"08283",1,0,0
"08284",0,1,1
"08285",0,1,1
"08286",0,1,1
"08287",1,1,0
"08288",1,0,1
"08289",0,0,1
"08290",0,1,1
"08291",0,1,1
"08292",0,1,1
"08293",0,1,1
"08294",0,1,1
"08295",0,1,1
"08296",1,1,0
"08297",0,0,1
"08298",0,1,1
"08299",0,1,1
"08300",0,1,0
"08301",0,1,1
"08302",0,0,1
"08303",0,1,1
"08304",0,1,1
"08305",0,1,1
"08306",0,0,1
"08307",0,1,1
"08308",0,1,1
"08309",0,0,1
"08310",1,0,0
"08311",0,1,0
"08312",1,0,0
"08313",0,1,1
"08314",0,1,1
"08315",1,0,1
"08316",0,1,1
"08317",0,1,1
"08318",1,0,1
"08319",0,1,0
"08320",0,1,0
"08321",0,1,1
"08322",0,1,1
"08323",0,0,0
"08324",0,0,0
"08325",0,1,1
"08326",1,1,0
"08327",0,1,1
"08328",1,0,1
"08329",1,1,0
"08330",0,0,1
"08331",0,1,1
"08332",0,0,1
"08333",0,1,1
"08334",0,1,1
"08335",0,1,1
"08336",1,0,1
"08337",0,1,1
"08338",0,1,1
"08339",0,1,1
"08340",0,1,1
"08341",1,0,0
"08342",0,1,1
"08343",0,1,1
"08344",1,1,0
"08345",0,0,1
"08346",0,0,1
"08347",0,0,1
"08348",0,0,1
"08349",0,1,1
"08350",0,1,1
"08351",0,1,1
"08352",1,1,0
"08353",0,1,0
"08354",0,1,1
"08355",1,1,0
"08356",0,1,1
"08357",1,1,0
"08358",0,0,1
"08359",0,1,1
"08360",0,1,0
"08361",0,1,0
"08362",0,1,0
"08363",0,1,0
"08364",0,1,1
"08365",0,1,1
"08366",1,1,1
"08367",0,0,1
"08368",1,0,0
"08369",0,0,1
"08370",0,1,1
"08371",1,0,0
"08372",1,0,0
"08373",0,1,1
"08374",0,0,1
"08375",1,1,0
"08376",0,1,1
"08377",0,1,1
"08378",0,0,0
"08379",0,1,0
"08380",1,0,0
